Then_ too_ as they constantly climbed to higher elevations_ and * trail approached the upper end of the ravine_ it was less exposed to the wind and was more evenly covered with snow.,the,separating,raised,planned
So_ finally_ the boys labored through deep snow without any intervals of * road_ and could only with difficulty keep the trail at all.,good,sarcastic,cheese,whisper
For what seemed * the boys hours they toiled on and up_ without conversation_ except when one of them briefly requested aid from the other.,to,related,method,line
All their breath was needed * the work they were doing_ with none left for talk.,for,numbed,audible,tickets
Sidney was a little * than his brother_ and in deep snow that gave him great advantage.,taller,descended,clattering,brilliantly
Then_ being older_ he was more solid and more closely knit_ * he possessed greater endurance.,consequently,many,merely,destitute
So it was generally his lot * pull Raymond out of holes.,to,man,encountering,tiptoed
When they missed the road * got up on the glacier by mistake_ Raymond had thought he was not equal to much more_ but with pure nerve he kept to the work_ and for a long time said nothing more about being tired.,and,illumined,perched,serious
At first the fear of another avalanche had been * incentive to keep forging ahead.,an,assist,supposed,seeming
As they ascended_ however_ and neared the summit of the range_ they gradually rose level with_ or above_ the overhanging cliffs from * snow-slides were likely to start_ and were relieved of that fear.,which,peaceful,ever,culminated
But there may be a limit to the endurance of even a gritty boy_ and Raymond began to feel that * was really at the end of his rope.,he,hardness,group,pale
The day * been extremely arduous_ and it had been preceded by many days of hard work_ with barely a sufficiency of food.,had,mode,squeezing,bricks
The boy finally *_ standing in the deep snow_ and gazed up at the summit above them.,stopped,bother,riders,a
The sun_ which was out of sight behind the western peaks_ * shone on the crests_ and turned all their white covering to a glorious rosy pink.,still,damp,camps,including
That beauty was lost * Raymond_ however_ for all he could think of was the distance that remained.,on,sleep,fill,hunters
It was not far_—indeed_ it * very near_—but every step was through deep snow_ and all vestige of a trail had disappeared.,seemed,surrounded,fluid,silver
\"Sid!\" called Raymond to his brother_ who * a few steps ahead_ and his voice hardly carried the short distance.,was,injured,expedited,minutes
Sidney * and looked back.,stopped,portion,noticed,fissure
Sidney returned to his brother_ and was alarmed by the pallor * the boy’s face.,of,wrench,heat,noises
\"Oh_ yes_ I can_ easily.\" And Sidney detached * blanket roll from the shoulder of the unresisting boy.,the,shaven,cab,radiance
Raymond took one or two struggling_ uncertain steps in * deep snow and stopped again.,the,appalled,nation,covered
Raymond did as directed_ taking hold of the roll * was slung over Sidney’s shoulder_ and again they started.,which,worked,effort,currents
They * two or three steps when Sidney felt the weight released from his shoulder.,took,supply,partaken,hundreds
He looked * and saw that Raymond had sunk down in the snow.,back,politely,harbor,rising
\"Ray!\" he *_ but there was no response.,said,amazed,gold,crests
He * and raised Raymond’s head.,stooped,turned,dingy,look
The boy’s face was very * and his eyes were closed.,white,duty,cove,direction
\"Ray! Ray!\" called Sidney beseechingly_ * Raymond did not hear_ and when Sidney released his head it dropped forward on his chest.,but,extremely,hanging,cleansed
Sidney stood up and looked about him * a panic.,in,strait,saddles,kettle
The setting sun still illumined * summit that was so short a distance above him.,the,stars,undertaking,along
But everywhere * was deep snow and no trail.,between,mark,narrow,quarters
If there were only a trail_ Sidney thought_ he would take Raymond on his back and carry him to * top.,the,regarding,proclamation,letters
It would be like a labor of Hercules_ but * believed he could do it.,he,youd,anchor,cried
Without a trail_ however_ and with deep snow to walk through_ * a thing was plainly impossible.,such,bluff,mobilization,stooping
He looked down on Raymond_ who * in the snow just as he had dropped_ and realized that if he did not do something promptly the fainting boy would become so cold that nothing could revive him.,lay,healthy,insure,experienced
And yet_ what * he do?,could,groping,futile,transitory
They had gone far above the timber-line_ and there * not a shrub or tree in sight_ nothing to make a fire for warmth.,was,puzzled,prostrate,smoothest
And * was_ apparently_ no refuge from the snow that covered all the rocks_ the snow that was likely to freeze them both.,there,relate,helplessly,shots
That_ then_ would be * end of their desperate attempt to reach home_ and their mother_ who was waiting in New York_ and their father in a Russian prison_ would never know what had become of them.,the,stopped,demands,silky
Then_ with a mental wrench_ Sidney’s thoughts reverted to his brother’s condition_ and * remembered that when Raymond fell he had determined that he must do something immediately to restore him.,he,standing,longer,thickened
That thought gave to * brain the fillip that was necessary to set his mind at work again_ and he struggled to his feet and looked around at Raymond.,his,greatly,handkerchiefs,profound
The sight of the *_ huddled helplessly in the snow_ brought a complete realization of their peril_ and he became once more alert.,boy,barren,experience,determine
By stamping his feet and threshing his arms he restored a tingling *_ and began to feel equal to further effort.,circulation,unequal,in,wagon
When Sidney examined his surroundings more carefully than he had done in his first fright_ he saw_ not far *_ a break in a snowy cliff.,away,caliber,rigid,broth
